comune_istat_cod|comune_catasto_cod|comune_des|provincia_istat_cod|provincia_sigla|provincia_des|regione_istat_cod|regione_des|area_geo_cod|area_geo_des|stato_cod|stato_des
016208|I986|STROZZA|016|BG|BERGAMO|03|Lombardia|1|Nord-Ovest|100|ITALIA
016209|I997|SUISIO|016|BG|BERGAMO|03|Lombardia|1|Nord-Ovest|100|ITALIA
016210|L037|TALEGGIO|016|BG|BERGAMO|03|Lombardia|1|Nord-Ovest|100|ITALIA
016211|L073|TAVERNOLA BERGAMASCA|016|BG|BERGAMO|03|Lombardia|1|Nord-Ovest|100|ITALIA
016212|L087|TELGATE|016|BG|BERGAMO|03|Lombardia|1|Nord-Ovest|100|ITALIA
016213|L118|TERNO D'ISOLA|016|BG|BERGAMO|03|Lombardia|1|Nord-Ovest|100|ITALIA
016214|L251|TORRE BOLDONE|016|BG|BERGAMO|03|Lombardia|1|Nord-Ovest|100|ITALIA
016216|L265|TORRE DE'ROVERI|016|BG|BERGAMO|03|Lombardia|1|Nord-Ovest|100|ITALIA
016217|L276|TORRE PALLAVICINA|016|BG|BERGAMO|03|Lombardia|1|Nord-Ovest|100|ITALIA
016218|L388|TRESCORE BALNEARIO|016|BG|BERGAMO|03|Lombardia|1|Nord-Ovest|100|ITALIA
016219|L400|TREVIGLIO|016|BG|BERGAMO|03|Lombardia|1|Nord-Ovest|100|ITALIA
016220|L404|TREVIOLO|016|BG|BERGAMO|03|Lombardia|1|Nord-Ovest|100|ITALIA
016221|C789|UBIALE CLANEZZO|016|BG|BERGAMO|03|Lombardia|1|Nord-Ovest|100|ITALIA
016222|L502|URGNANO|016|BG|BERGAMO|03|Lombardia|1|Nord-Ovest|100|ITALIA
016223|L544|VALBONDIONE|016|BG|BERGAMO|03|Lombardia|1|Nord-Ovest|100|ITALIA
016224|L545|VALBREMBO|016|BG|BERGAMO|03|Lombardia|1|Nord-Ovest|100|ITALIA
016225|L579|VALGOGLIO|016|BG|BERGAMO|03|Lombardia|1|Nord-Ovest|100|ITALIA
016226|L623|VALLEVE|016|BG|BERGAMO|03|Lombardia|1|Nord-Ovest|100|ITALIA
016227|L642|VALNEGRA|016|BG|BERGAMO|03|Lombardia|1|Nord-Ovest|100|ITALIA
016228|L649|VALSECCA|016|BG|BERGAMO|03|Lombardia|1|Nord-Ovest|100|ITALIA
016229|L655|VALTORTA|016|BG|BERGAMO|03|Lombardia|1|Nord-Ovest|100|ITALIA
016230|L707|VEDESETA|016|BG|BERGAMO|03|Lombardia|1|Nord-Ovest|100|ITALIA
016232|L752|VERDELLINO|016|BG|BERGAMO|03|Lombardia|1|Nord-Ovest|100|ITALIA
016233|L753|VERDELLO|016|BG|BERGAMO|03|Lombardia|1|Nord-Ovest|100|ITALIA
016234|L795|VERTOVA|016|BG|BERGAMO|03|Lombardia|1|Nord-Ovest|100|ITALIA
016235|L827|VIADANICA|016|BG|BERGAMO|03|Lombardia|1|Nord-Ovest|100|ITALIA
016236|L865|VIGANO SAN MARTINO|016|BG|BERGAMO|03|Lombardia|1|Nord-Ovest|100|ITALIA
016237|L894|VIGOLO|016|BG|BERGAMO|03|Lombardia|1|Nord-Ovest|100|ITALIA
016238|L929|VILLA D'ADDA|016|BG|BERGAMO|03|Lombardia|1|Nord-Ovest|100|ITALIA
016239|A215|VILLA D'ALME'|016|BG|BERGAMO|03|Lombardia|1|Nord-Ovest|100|ITALIA
016240|L936|VILLA DI SERIO|016|BG|BERGAMO|03|Lombardia|1|Nord-Ovest|100|ITALIA
016241|L938|VILLA D'OGNA|016|BG|BERGAMO|03|Lombardia|1|Nord-Ovest|100|ITALIA
016242|M045|VILLONGO|016|BG|BERGAMO|03|Lombardia|1|Nord-Ovest|100|ITALIA
016243|M050|VILMINORE DI SCALVE|016|BG|BERGAMO|03|Lombardia|1|Nord-Ovest|100|ITALIA
016244|M144|ZANDOBBIO|016|BG|BERGAMO|03|Lombardia|1|Nord-Ovest|100|ITALIA
016245|M147|ZANICA|016|BG|BERGAMO|03|Lombardia|1|Nord-Ovest|100|ITALIA
016246|M184|ZOGNO|016|BG|BERGAMO|03|Lombardia|1|Nord-Ovest|100|ITALIA
016247|D111|COSTA DI SERINA|016|BG|BERGAMO|03|Lombardia|1|Nord-Ovest|100|ITALIA
016248|A193|ALGUA|016|BG|BERGAMO|03|Lombardia|1|Nord-Ovest|100|ITALIA
016249|D016|CORNALBA|016|BG|BERGAMO|03|Lombardia|1|Nord-Ovest|100|ITALIA
016250|F085|MEDOLAGO|016|BG|BERGAMO|03|Lombardia|1|Nord-Ovest|100|ITALIA
016251|I813|SOLZA|016|BG|BERGAMO|03|Lombardia|1|Nord-Ovest|100|ITALIA
017001|A034|ACQUAFREDDA|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017002|A060|ADRO|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017003|A082|AGNOSINE|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017004|A188|ALFIANELLO|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017005|A288|ANFO|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017006|A293|ANGOLO TERME|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017007|A451|ARTOGNE|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017008|A529|AZZANO MELLA|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017009|A569|BAGNOLO MELLA|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017010|A578|BAGOLINO|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017011|A630|BARBARIGA|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017012|A661|BARGHE|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017013|A702|BASSANO BRESCIANO|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017014|A729|BEDIZZOLE|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017015|A799|BERLINGO|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017016|A816|BERZO DEMO|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017017|A817|BERZO INFERIORE|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017018|A861|BIENNO|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017019|A878|BIONE|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017020|B035|BORGO SAN GIACOMO|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017021|B040|BORGOSATOLLO|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017022|B054|BORNO|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017023|B091|BOTTICINO|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017024|B100|BOVEGNO|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017025|B102|BOVEZZO|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017026|B120|BRANDICO|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017027|B124|BRAONE|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017028|B149|BRENO|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017029|B157|BRESCIA|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017030|B184|BRIONE|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017031|B365|CAINO|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017032|B394|CALCINATO|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017033|B436|CALVAGESE DELLA RIVIERA|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017034|B450|CALVISANO|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017035|B664|CAPO DI PONTE|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017036|B676|CAPOVALLE|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017037|B698|CAPRIANO DEL COLLE|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017038|B711|CAPRIOLO|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017039|B817|CARPENEDOLO|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017040|C055|CASTEGNATO|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017041|C072|CASTELCOVATI|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017042|C208|CASTEL MELLA|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017043|C293|CASTENEDOLO|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017044|C330|CASTO|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017045|C332|CASTREZZATO|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017046|C408|CAZZAGO SAN MARTINO|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017047|C417|CEDEGOLO|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017048|C439|CELLATICA|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017049|C549|CERVENO|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017050|C585|CETO|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017051|C591|CEVO|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017052|C618|CHIARI|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017053|C685|CIGOLE|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017054|C691|CIMBERGO|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017055|C760|CIVIDATE CAMUNO|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017056|C806|COCCAGLIO|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017057|C850|COLLEBEATO|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017058|C883|COLLIO|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017059|C893|COLOGNE|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017060|C925|COMEZZANO-CIZZAGO|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017061|C948|CONCESIO|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017062|D058|CORTE FRANCA|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017063|D064|CORTENO GOLGI|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017064|D082|CORZANO|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017065|D251|DARFO BOARIO TERME|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017066|D270|DELLO|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017067|D284|DESENZANO DEL GARDA|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017068|D391|EDOLO|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017069|D421|ERBUSCO|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017070|D434|ESINE|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017071|D576|FIESSE|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017072|D634|FLERO|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017073|D891|GAMBARA|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017074|D917|GARDONE RIVIERA|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017075|D918|GARDONE VAL TROMPIA|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017076|D924|GARGNANO|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017077|D940|GAVARDO|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017078|D999|GHEDI|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017079|E010|GIANICO|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017080|E116|GOTTOLENGO|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017081|E271|GUSSAGO|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017082|E280|IDRO|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017083|E297|INCUDINE|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017084|E325|IRMA|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017085|E333|ISEO|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017086|E364|ISORELLA|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017087|E497|LAVENONE|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017088|E526|LENO|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017089|E596|LIMONE SUL GARDA|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017090|E652|LODRINO|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017091|E654|LOGRATO|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017092|E667|LONATO|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017093|E673|LONGHENA|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017094|E698|LOSINE|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017095|E706|LOZIO|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017096|E738|LUMEZZANE|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017097|E787|MACLODIO|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017098|E800|MAGASA|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017099|E841|MAIRANO|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017100|E851|MALEGNO|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017101|E865|MALONNO|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017102|E883|MANERBA DEL GARDA|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017103|E884|MANERBIO|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017104|E928|MARCHENO|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017105|E961|MARMENTINO|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017106|E967|MARONE|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017107|F063|MAZZANO|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017108|F216|MILZANO|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017109|F373|MONIGA DEL GARDA|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017110|F375|MONNO|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017111|F532|MONTE ISOLA|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017112|F672|MONTICELLI BRUSATI|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017113|F471|MONTICHIARI|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017114|F680|MONTIRONE|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017115|F806|MURA|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017116|F820|MUSCOLINE|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017117|F851|NAVE|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017118|F884|NIARDO|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017119|F989|NUVOLENTO|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017120|F990|NUVOLERA|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017121|G001|ODOLO|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017122|G006|OFFLAGA|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017123|G061|OME|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017124|G074|ONO SAN PIETRO|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017125|G149|ORZINUOVI|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017126|G150|ORZIVECCHI|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017127|G170|OSPITALETTO|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017128|G179|OSSIMO|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017129|G213|PADENGHE SUL GARDA|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017130|G217|PADERNO FRANCIACORTA|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017131|G247|PAISCO LOVENO|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017132|G248|PAITONE|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017133|G264|PALAZZOLO SULL'OGLIO|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017134|G327|PARATICO|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017135|G354|PASPARDO|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017136|G361|PASSIRANO|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017137|G391|PAVONE DEL MELLA|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017138|G407|SAN PAOLO|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017139|G474|PERTICA ALTA|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017140|G475|PERTICA BASSA|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017141|G529|PEZZAZE|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017142|G546|PIAN CAMUNO|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017143|G710|PISOGNE|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017144|G779|POLAVENO|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017145|G801|POLPENAZZE DEL GARDA|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017146|G815|POMPIANO|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017147|G818|PONCARALE|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017148|G844|PONTE DI LEGNO|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017149|G859|PONTEVICO|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017150|G869|PONTOGLIO|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017151|G959|POZZOLENGO|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017152|G977|PRALBOINO|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017153|H043|PRESEGLIE|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017154|H050|PRESTINE|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017155|H055|PREVALLE|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017156|H078|PROVAGLIO D'ISEO|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017157|H077|PROVAGLIO VAL SABBIA|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017158|H086|PUEGNAGO SUL GARDA|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017159|H140|QUINZANO D'OGLIO|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017160|H230|REMEDELLO|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017161|H256|REZZATO|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017162|H410|ROCCAFRANCA|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017163|H477|RODENGO-SAIANO|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017164|H484|ROE' VOLCIANO|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017165|H525|RONCADELLE|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017166|H598|ROVATO|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017167|H630|RUDIANO|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017168|H650|SABBIO CHIESE|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017169|H699|SALE MARASINO|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017170|H717|SALO'|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017171|H838|SAN FELICE DEL BENACO|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017172|H865|SAN GERVASIO BRESCIANO|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017173|I412|SAN ZENO NAVIGLIO|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017174|I433|SAREZZO|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017175|I476|SAVIORE DELL'ADAMELLO|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017176|I588|SELLERO|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017177|I607|SENIGA|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017178|I631|SERLE|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017179|I633|SIRMIONE|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017180|I782|SOIANO DEL LAGO|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017181|I831|SONICO|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017182|L002|SULZANO|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017183|C698|TAVERNOLE SUL MELLA|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017184|L094|TEMU'|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017185|L169|TIGNALE|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017186|L210|TORBOLE CASAGLIA|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017187|L312|TOSCOLANO-MADERNO|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017188|L339|TRAVAGLIATO|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017189|L372|TREMOSINE|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017190|L380|TRENZANO|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017191|L406|TREVISO BRESCIANO|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017192|L494|URAGO D'OGLIO|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017193|L626|VALLIO TERME|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017194|L468|VALVESTINO|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017195|L777|VEROLANUOVA|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017196|L778|VEROLAVECCHIA|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017197|L812|VESTONE|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017198|L816|VEZZA D'OGLIO|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017199|L919|VILLA CARCINA|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017200|L923|VILLACHIARA|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017201|L995|VILLANUOVA SUL CLISI|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017202|M065|VIONE|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017203|M070|VISANO|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017204|M104|VOBARNO|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017205|M188|ZONE|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
017206|G549|PIANCOGNO|017|BS|BRESCIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
018001|A118|ALAGNA|018|PV|PAVIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
018002|A134|ALBAREDO ARNABOLDI|018|PV|PAVIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
018003|A171|ALBONESE|018|PV|PAVIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
018004|A175|ALBUZZANO|018|PV|PAVIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
018005|A387|ARENA PO|018|PV|PAVIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
018006|A538|BADIA PAVESE|018|PV|PAVIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
018007|A550|BAGNARIA|018|PV|PAVIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
018008|A634|BARBIANELLO|018|PV|PAVIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
018009|A690|BASCAPE'|018|PV|PAVIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
018010|A711|BASTIDA DE'DOSSI|018|PV|PAVIA|03|Lombardia|1|Nord-Ovest|100|ITALIA
